mass C_12 C_13 C_14 N_13 N_14 N_15 O_14 O_15 O_16 O_17 O_18 F_18 Mg_24 Mg_25 Mg_26 Mg_27 Al_26 Al_27 Al_28 Al_29 Al_30 Si_28 Si_29 Si_30 Si_31 Si_32 P_29 P_30 P_31 P_32 P_33 P_34 S_32 S_33 S_34 Ca_40 Ar_44 K_44 Ca_44 Sc_46 Ti_46 Ca_46 K_46 Ar_46 K_47 Ca_47 Ti_47 Sc_47 V_47 K_48 Ca_48 Sc_48 Ti_48 V_48 Ca_49 Sc_49 Ti_49 V_49 Ca_50 Sc_50 Ti_50 V_50
0.601578 3.88175e-10 3.94316e-18 3.10842e-20 1.25423e-20 1.54086e-16 4.87424e-18 1.4721e-26 3.63501e-18 4.64342e-08 2.05202e-17 7.74307e-23 8.4677e-22 8.54325e-08 3.32346e-10 1.11313e-11 1.51076e-17 7.31711e-13 3.15359e-10 3.72046e-13 3.47284e-15 0 0.00125133 4.2516e-06 2.51121e-05 5.62744e-11 2.5565e-13 1.6196e-12 7.6429e-10 6.58805e-06 1.67797e-09 5.625e-09 9.9221e-16 0.000159379 3.17938e-05 0.000207502 3.7834e-06 0 4.16516e-21 4.6415e-08 8.90581e-11 5.92755e-05 1.98623e-12 0 0 0 7.40428e-17 2.98689e-06 3.45726e-10 1.66307e-08 0 3.36538e-18 2.50912e-13 0.000190345 1.0019e-07 2.01937e-26 6.24729e-14 2.39097e-07 4.00567e-05 0 4.03047e-21 6.92343e-07 1.59614e-06
0.618223 4.62622e-10 3.71419e-18 2.55656e-20 1.39774e-20 1.54681e-16 5.32674e-18 1.63963e-26 4.29812e-18 5.82591e-08 2.0468e-17 4.45422e-23 8.90765e-22 6.79241e-08 2.78258e-10 7.89156e-12 8.99815e-18 6.42393e-13 2.54495e-10 3.08289e-13 2.30757e-15 0 0.00122767 3.77063e-06 2.34839e-05 4.45858e-11 1.87726e-13 1.50171e-12 6.95335e-10 6.54619e-06 1.48102e-09 5.49308e-09 8.16791e-16 0.000173174 3.79495e-05 0.000221161 5.34487e-06 0 3.17876e-21 3.92094e-08 6.98284e-11 6.12411e-05 1.36164e-12 0 0 0 4.404e-17 2.79128e-06 2.62494e-10 1.74259e-08 0 1.84982e-18 1.67963e-13 0.000169234 9.88464e-08 9.067e-27 3.8792e-14 1.89708e-07 3.77344e-05 0 2.09667e-21 5.22156e-07 1.37921e-06
0.631977 5.2843e-10 3.4935e-18 2.13299e-20 1.50674e-20 1.51738e-16 5.73799e-18 1.76318e-26 4.80525e-18 6.94743e-08 2.02036e-17 2.97838e-23 9.19904e-22 5.55758e-08 2.37264e-10 5.9363e-12 5.87509e-18 5.68652e-13 2.13929e-10 2.64903e-13 1.65577e-15 0 0.00120515 3.42489e-06 2.25127e-05 3.73089e-11 1.49033e-13 1.40354e-12 6.43838e-10 6.58792e-06 1.36313e-09 5.46843e-09 7.06768e-16 0.000187949 4.44593e-05 0.000240045 7.41251e-06 0 2.70499e-21 3.42022e-08 5.72038e-11 6.2579e-05 9.97356e-13 0 0 0 2.87161e-17 2.62918e-06 2.08866e-10 1.79803e-08 0 1.13172e-18 1.2061e-13 0.000153332 9.72316e-08 4.69656e-27 2.62307e-14 1.56645e-07 3.58025e-05 0 1.22588e-21 4.14235e-07 1.2202e-06
0.673152 7.32453e-10 2.71623e-18 1.11668e-20 1.75093e-20 1.2811e-16 7.0022e-18 2.0328e-26 5.90259e-18 1.09788e-07 1.82217e-17 1.33639e-23 9.56841e-22 2.72086e-08 1.31577e-10 2.36893e-12 1.54792e-18 3.52973e-13 1.19773e-10 1.5976e-13 5.99539e-16 0 0.00105555 2.49753e-06 1.93561e-05 2.15026e-11 7.74143e-14 1.05842e-12 4.97332e-10 6.54731e-06 1.08722e-09 5.34704e-09 4.57556e-16 0.000236722 7.02247e-05 0.000319967 2.19914e-05 1.66577e-32 2.09143e-21 2.302e-08 3.15056e-11 6.25816e-05 3.75044e-13 0 0 0 7.68289e-18 2.0798e-06 1.00578e-10 1.85065e-08 0 2.51941e-19 4.30792e-14 0.000108804 8.77172e-08 0 7.89732e-15 8.50296e-08 2.92e-05 0 2.40496e-22 2.01806e-07 8.15915e-07
0.717781 9.0191e-10 1.8188e-18 4.96746e-21 1.71292e-20 9.11404e-17 7.62631e-18 1.98735e-26 6.1539e-18 1.56349e-07 1.43828e-17 9.11089e-24 8.81215e-22 1.02995e-08 5.78073e-11 7.6228e-13 3.21842e-19 1.77114e-13 5.33052e-11 7.90223e-14 1.89917e-16 0 0.0007705 1.68648e-06 1.38899e-05 1.02101e-11 3.5928e-14 6.6323e-13 3.61329e-10 5.52858e-06 7.88437e-10 4.56824e-09 2.55506e-16 0.000261989 9.96715e-05 0.000381286 6.63466e-05 4.72386e-27 1.69418e-21 1.84002e-08 1.90871e-11 5.43589e-05 1.17241e-13 0 0 0 1.69728e-18 1.42492e-06 4.09861e-11 1.67309e-08 0 4.556e-20 1.28688e-14 6.4048e-05 6.99527e-08 0 1.92706e-15 3.85283e-08 2.02211e-05 0 3.76903e-23 8.4231e-08 4.70503e-07
0.77268 9.9982e-10 1.02801e-18 1.80365e-21 1.47806e-20 5.65215e-17 6.86656e-18 1.6923e-26 5.65786e-18 2.0821e-07 9.93337e-18 6.1563e-24 7.07586e-22 2.95377e-09 1.98643e-11 2.03484e-13 5.31907e-20 7.11524e-14 1.7554e-11 2.99115e-14 5.18974e-17 0 0.000471219 1.09131e-06 7.93736e-06 3.78602e-12 1.39872e-14 3.31002e-13 2.53452e-10 3.79127e-06 4.92729e-10 3.281e-09 1.17324e-16 0.000241667 0.000122682 0.000369494 0.000180343 0 1.19167e-21 2.23053e-08 1.68129e-11 4.17083e-05 3.1444e-14 0 0 0 3.18384e-19 8.40776e-07 1.42055e-11 1.33387e-08 0 6.37462e-21 3.08667e-15 2.40183e-05 4.88891e-08 0 2.9874e-16 1.14036e-08 9.20028e-06 0 3.65369e-24 2.54676e-08 1.89398e-07
0.827602 1.00509e-09 6.06329e-19 8.93848e-22 1.07349e-20 3.92586e-17 4.95845e-18 1.13581e-26 5.04709e-18 2.52823e-07 7.07597e-18 3.55946e-24 5.34402e-22 1.3534e-09 1.04224e-11 9.94835e-14 1.85012e-20 4.11717e-14 8.13124e-12 1.53675e-14 2.34032e-17 0 0.000398941 9.67796e-07 5.82385e-06 2.06947e-12 7.78147e-15 2.12461e-13 2.28875e-10 3.16615e-06 3.70515e-10 2.86658e-09 7.48086e-17 0.000234154 0.000150945 0.000341274 0.000283671 0 8.17667e-22 2.32226e-08 1.54141e-11 2.90329e-05 1.2203e-14 0 0 0 9.80972e-20 5.02755e-07 6.34518e-12 9.05241e-09 0 1.55114e-21 1.06419e-15 7.16729e-06 3.26651e-08 0 5.46585e-17 3.08532e-09 3.14221e-06 0 4.76403e-25 8.38098e-09 6.82907e-08
0.882544 9.70414e-10 3.95169e-19 6.78433e-22 6.61406e-21 3.25283e-17 3.00865e-18 5.7694e-27 4.48345e-18 2.9274e-07 5.45369e-18 1.91113e-24 3.82479e-22 1.2673e-09 1.02549e-11 8.64231e-14 1.40519e-20 4.01752e-14 6.74349e-12 1.30297e-14 2.08404e-17 0 0.000593281 1.34975e-06 7.09895e-06 2.18198e-12 7.73748e-15 2.11811e-13 2.91089e-10 4.06026e-06 3.96979e-10 3.81665e-09 8.33922e-17 0.000291231 0.000220043 0.000373041 0.000236314 0 6.03582e-22 1.56375e-08 1.07382e-11 1.99806e-05 7.54453e-15 0 0 0 5.62188e-20 3.56176e-07 4.58607e-12 5.43103e-09 0 9.67527e-22 7.32976e-16 2.81879e-06 2.35012e-08 0 2.11581e-17 1.26294e-09 1.27152e-06 0 1.50359e-25 4.40976e-09 3.50381e-08
0.93748 1.17915e-09 3.35372e-19 7.02965e-22 4.40815e-21 2.79472e-17 2.33936e-18 2.77519e-27 3.35584e-18 3.28561e-07 4.65103e-18 1.80108e-24 2.62119e-22 1.32368e-09 1.00196e-11 9.50162e-14 1.66486e-20 3.43556e-14 6.55329e-12 1.15379e-14 2.4998e-17 0 0.00091415 1.91809e-06 1.03839e-05 3.22837e-12 1.06398e-14 1.90422e-13 3.32785e-10 5.65744e-06 4.59427e-10 5.89773e-09 1.24629e-16 0.00036055 0.000280758 0.000470096 0.000124013 0 7.13618e-22 1.08438e-08 8.92808e-12 1.8398e-05 1.05877e-14 0 0 0 8.60829e-20 4.1179e-07 7.6542e-12 3.81186e-09 0 2.30195e-21 1.46142e-15 2.19078e-06 2.46498e-08 0 2.65733e-17 1.17534e-09 8.9426e-07 0 1.77525e-25 5.1631e-09 3.76043e-08
0.951235 1.34732e-09 3.4973e-19 7.31134e-22 4.26098e-21 2.67264e-17 2.43232e-18 2.43779e-27 3.01264e-18 3.36592e-07 4.54565e-18 2.07593e-24 2.39819e-22 1.30452e-09 9.59728e-12 9.90597e-14 1.81946e-20 3.14512e-14 6.49629e-12 1.10564e-14 2.66391e-17 0 0.000988904 2.05184e-06 1.14727e-05 3.66682e-12 1.18973e-14 1.77378e-13 3.32949e-10 6.11213e-06 4.76774e-10 6.63322e-09 1.42376e-16 0.000375088 0.000289588 0.000508347 0.000102244 0 8.21565e-22 1.03082e-08 9.10114e-12 1.85107e-05 1.29346e-14 0 0 0 1.10162e-19 4.51905e-07 9.65073e-12 3.53444e-09 0 3.40356e-21 1.99125e-15 2.22624e-06 2.61027e-08 0 3.26834e-17 1.28141e-09 8.75329e-07 0 2.20158e-25 6.06539e-09 4.22575e-08
1.00017 2.2574e-09 4.59171e-19 7.62749e-22 3.88536e-21 1.96379e-17 3.17093e-18 1.56899e-27 1.6711e-18 3.28002e-07 3.90778e-18 4.18138e-24 1.64376e-22 1.79833e-09 1.18802e-11 1.28658e-13 2.94953e-20 3.29918e-14 9.51876e-12 1.47997e-14 3.20025e-17 0 0.00111054 2.32562e-06 1.53588e-05 5.66791e-12 1.79135e-14 1.15523e-13 2.95718e-10 7.50541e-06 5.30405e-10 9.74201e-09 2.31589e-16 0.000400884 0.000294589 0.000673565 5.55882e-05 0 1.76373e-21 1.02512e-08 1.19669e-11 1.73678e-05 2.91153e-14 0 0 0 3.05608e-19 6.06875e-07 2.30722e-11 2.46304e-09 0 1.60355e-20 6.6477e-15 2.37214e-06 3.07537e-08 0 7.88345e-17 1.8589e-09 8.14551e-07 0 5.72947e-25 1.2835e-08 7.00801e-08
1.04638 2.20479e-09 4.10159e-19 3.22324e-22 2.03356e-21 5.36202e-18 3.24557e-18 0 3.08088e-19 1.4245e-07 1.60998e-18 3.58344e-24 5.46229e-23 9.63097e-10 5.51342e-12 9.2534e-14 2.81062e-20 1.26941e-14 7.38652e-12 9.89987e-15 2.2548e-17 0 0.00057644 1.36113e-06 1.38647e-05 6.30991e-12 2.25646e-14 3.417e-14 1.32886e-10 5.84244e-06 4.57493e-10 1.09259e-08 3.08385e-16 0.000312493 0.000207318 0.00102377 3.46778e-05 0 6.80394e-21 1.84546e-08 2.78674e-11 5.37614e-06 4.45216e-14 0 0 0 5.95923e-19 2.79722e-07 2.10091e-11 5.55195e-10 0 3.48282e-20 9.33791e-15 5.01555e-06 1.21529e-08 0 4.08724e-16 5.37055e-09 1.3854e-06 0 3.43818e-24 3.80195e-08 1.35629e-07
1.0979 2.29459e-09 3.91419e-19 1.77899e-22 1.32021e-21 2.5143e-18 2.79027e-18 0 1.10752e-19 9.79099e-08 9.54998e-19 2.43959e-24 3.23686e-23 1.35632e-09 8.45745e-12 9.68957e-14 3.467e-20 2.00631e-14 1.23835e-11 1.81598e-14 1.78494e-17 0 0.000501272 1.11645e-06 1.35268e-05 7.12733e-12 2.47115e-14 1.98872e-14 1.03454e-10 6.1027e-06 4.41192e-10 1.43699e-08 4.54232e-16 0.000307249 0.000214941 0.00152972 1.63516e-05 0 1.11334e-20 1.17705e-08 2.60835e-11 5.4736e-06 7.05445e-14 0 0 0 1.2138e-18 4.01178e-07 5.31533e-11 5.04495e-10 0 1.54453e-19 3.51184e-14 5.24774e-05 1.87387e-08 0 9.45338e-15 7.7852e-08 1.46313e-05 0 8.6609e-23 2.13429e-07 4.95864e-07
1.15284 2.89901e-09 4.01309e-19 1.02227e-22 1.28094e-21 1.78052e-18 2.51587e-18 0 6.68373e-20 1.0795e-07 7.8419e-19 1.47624e-24 3.45933e-23 2.97483e-09 2.61411e-11 1.39648e-13 4.91948e-20 8.375e-14 2.98992e-11 6.17586e-14 1.21687e-17 0 0.00057931 8.89273e-07 1.04434e-05 5.66799e-12 1.58319e-14 1.9183e-14 1.01671e-10 6.99105e-06 3.55317e-10 1.59106e-08 5.01679e-16 0.000352345 0.000244869 0.00191444 1.12486e-05 0 1.18677e-20 1.46755e-08 4.03036e-11 5.85337e-06 1.05019e-13 0 0 0 2.06394e-18 4.71792e-07 9.67132e-11 6.20285e-10 0 2.72715e-19 7.64777e-14 0.000131249 3.0845e-08 0 5.14204e-14 3.07373e-07 5.04743e-05 0 4.56153e-22 1.35045e-06 1.18757e-06
1.1616 4.44342e-09 2.13884e-18 2.85523e-18 8.21633e-22 9.38875e-17 1.8744e-17 0 6.53472e-20 1.22894e-05 1.65076e-16 9.24215e-21 3.80774e-23 7.97602e-05 1.56686e-08 6.90982e-07 6.93628e-13 5.87783e-13 5.02738e-07 1.31059e-10 6.67123e-12 0 0.0538685 0.00115255 0.201723 2.25443e-07 2.69593e-08 2.89928e-14 1.39546e-09 0.00234167 3.70757e-06 1.94702e-06 1.19889e-13 0.000563192 0.000318126 0.0796659 6.86557e-06 2.90277e-26 4.64682e-19 1.08748e-06 4.62591e-10 3.75932e-06 1.81161e-08 3.36448e-27 0 0 7.08975e-13 3.09648e-07 1.88718e-08 4.13623e-10 0 3.22971e-11 4.411e-11 0.000138624 2.12431e-08 1.80058e-20 9.41019e-11 3.92866e-07 3.78703e-05 0 1.61678e-18 0.000371121 9.89278e-07
1.1616 7.02909e-09 5.20342e-18 8.05699e-18 2.97239e-23 2.53784e-16 4.79051e-17 0 7.1392e-20 3.36056e-05 4.54699e-16 2.66645e-20 4.13407e-23 0.000219392 4.28317e-08 1.91595e-06 1.93255e-12 1.41368e-12 1.36533e-06 3.57903e-10 1.82683e-11 0 0.147029 0.00316767 0.554994 6.23104e-07 7.52265e-08 4.54514e-14 3.6084e-09 0.00634297 1.01487e-05 5.24691e-06 3.25268e-13 0.0009021 0.000437035 0.215582 5.81897e-09 8.04935e-26 1.2025e-18 2.94884e-06 1.1627e-09 2.67931e-08 4.95983e-08 8.95737e-27 0 0 1.94973e-12 1.86186e-08 5.12327e-08 2.77277e-14 0 8.86726e-11 1.20538e-10 0.000128502 1.30758e-11 4.96596e-20 2.41162e-10 4.21162e-07 6.05177e-07 0 4.15712e-18 0.00100638 2.39869e-07
1.1616 7.0483e-09 5.33578e-18 9.0301e-18 2.79737e-23 2.48819e-16 5.09931e-17 0 6.49844e-20 3.38203e-05 4.66891e-16 3.24533e-20 3.72792e-23 0.000221044 4.21817e-08 1.99887e-06 2.05742e-12 1.30766e-12 1.29699e-06 3.49469e-10 1.80358e-11 0 0.147602 0.00318618 0.559751 6.41192e-07 8.05919e-08 4.28271e-14 3.40665e-09 0.00600506 1.00043e-05 4.9216e-06 3.11386e-13 0.000835674 0.000381006 0.216594 5.33002e-09 8.39937e-26 9.6857e-19 2.92521e-06 1.09244e-09 2.51177e-08 4.89188e-08 7.69083e-27 0 0 1.96217e-12 1.71786e-08 4.93897e-08 2.4374e-14 0 8.85793e-11 1.18528e-10 0.000122569 1.13163e-11 5.06154e-20 1.64155e-10 4.09429e-07 5.39816e-07 0 2.89134e-18 0.000970552 2.15242e-07
1.16179 7.05162e-09 5.42497e-18 9.81571e-18 2.66383e-23 2.43156e-16 5.40972e-17 0 6.00633e-20 3.40283e-05 4.75183e-16 3.79511e-20 3.41031e-23 0.000222519 4.15437e-08 2.06114e-06 2.14275e-12 1.22291e-12 1.2429e-06 3.40017e-10 1.77636e-11 0 0.148291 0.00317292 0.563794 6.52014e-07 8.37936e-08 4.0934e-14 3.21995e-09 0.00573356 9.7892e-06 4.67401e-06 2.98611e-13 0.000791291 0.000342866 0.217592 4.99712e-09 8.04178e-26 9.26292e-19 2.86368e-06 1.01203e-09 2.32407e-08 4.57105e-08 7.5172e-27 0 0 1.85e-12 1.56359e-08 4.55965e-08 2.14133e-14 0 8.24926e-11 1.10301e-10 0.000113059 9.7727e-12 4.76429e-20 1.52502e-10 3.80384e-07 4.7128e-07 0 2.7128e-18 0.000893722 1.90197e-07
1.16198 7.05151e-09 5.49344e-18 1.06881e-17 2.51399e-23 2.35861e-16 5.73541e-17 0 5.46958e-20 3.42363e-05 4.82283e-16 4.47256e-20 3.08564e-23 0.000223992 4.08625e-08 2.12622e-06 2.23041e-12 1.13655e-12 1.18544e-06 3.29204e-10 1.74091e-11 0 0.148981 0.00316129 0.567843 6.62498e-07 8.72999e-08 3.88139e-14 3.02814e-09 0.00545056 9.54615e-06 4.41697e-06 2.84684e-13 0.000747513 0.000305086 0.218593 4.67309e-09 7.64643e-26 8.80866e-19 2.80211e-06 9.32475e-10 2.1346e-08 4.24626e-08 7.3003e-27 0 0 1.73364e-12 1.41182e-08 4.17962e-08 1.85626e-14 0 7.62732e-11 1.01974e-10 0.00010354 8.32998e-12 4.44388e-20 1.40645e-10 3.51094e-07 4.06469e-07 0 2.52398e-18 0.000816527 1.65964e-07
1.16217 7.05148e-09 5.56814e-18 1.17408e-17 2.35581e-23 2.27504e-16 6.12652e-17 0 4.91384e-20 3.44443e-05 4.89965e-16 5.33511e-20 2.76291e-23 0.000225461 4.01328e-08 2.19276e-06 2.32371e-12 1.04763e-12 1.1237e-06 3.17311e-10 1.69892e-11 0 0.14968 0.00314981 0.571893 6.73854e-07 9.12276e-08 3.6545e-14 2.82796e-09 0.00514482 9.26334e-06 4.16304e-06 2.70978e-13 0.000705609 0.0002684 0.219602 4.3666e-09 7.2188e-26 8.32874e-19 2.74053e-06 8.53078e-10 1.94521e-08 3.91537e-08 7.07241e-27 0 0 1.61448e-12 1.2632e-08 3.79891e-08 1.58535e-14 0 6.9852e-11 9.35783e-11 9.40137e-05 6.98685e-12 4.10983e-20 1.2847e-10 3.21611e-07 3.45103e-07 0 2.3283e-18 0.000738829 1.42944e-07
1.16236 7.0515e-09 5.65148e-18 1.3039e-17 2.18846e-23 2.17879e-16 6.60083e-17 0 4.34195e-20 3.46523e-05 4.98433e-16 6.43408e-20 2.44363e-23 0.000226926 3.93484e-08 2.2608e-06 2.42361e-12 9.55904e-13 1.05758e-06 3.0425e-10 1.65029e-11 0 0.150388 0.0031388 0.575947 6.86309e-07 9.56776e-08 3.41117e-14 2.61843e-09 0.00481334 8.93353e-06 3.91788e-06 2.57899e-13 0.000665771 0.000232985 0.22062 4.07839e-09 6.75515e-26 7.82035e-19 2.67895e-06 7.73727e-10 1.75584e-08 3.57815e-08 6.83368e-27 0 0 1.49211e-12 1.11787e-08 3.41759e-08 1.32952e-14 0 6.32194e-11 8.51108e-11 8.44805e-05 5.74525e-12 3.76135e-20 1.15961e-10 2.91925e-07 2.87392e-07 0 2.1253e-18 0.000660615 1.21176e-07
1.16255 7.05155e-09 5.74693e-18 1.46879e-17 2.01049e-23 2.06872e-16 7.19981e-17 0 3.75775e-20 3.48604e-05 5.07997e-16 7.85188e-20 2.13038e-23 0.000228386 3.85173e-08 2.33033e-06 2.53231e-12 8.61554e-13 9.87329e-07 2.90201e-10 1.5956e-11 0 0.151106 0.00312865 0.580004 7.00323e-07 1.00774e-07 3.14892e-14 2.39822e-09 0.00445271 8.5476e-06 3.69016e-06 2.46123e-13 0.000628225 0.000199078 0.221649 3.80937e-09 6.25712e-26 7.28124e-19 2.61736e-06 6.94323e-10 1.56646e-08 3.23432e-08 6.58548e-27 0 0 1.36685e-12 9.75991e-09 3.03574e-08 1.0898e-14 0 5.63628e-11 7.65728e-11 7.49398e-05 4.60949e-12 3.39753e-20 1.03098e-10 2.62027e-07 2.336e-07 0 1.91451e-18 0.000581864 1.00714e-07
1.16274 7.05161e-09 5.85679e-18 1.68421e-17 1.82022e-23 1.94017e-16 7.9509e-17 0 3.16187e-20 3.50684e-05 5.18874e-16 9.66788e-20 1.82394e-23 0.00022984 3.76196e-08 2.4014e-06 2.65057e-12 7.63893e-13 9.13552e-07 2.75104e-10 1.53513e-11 0 0.151834 0.00311994 0.584064 7.1613e-07 1.06671e-07 2.86484e-14 2.16565e-09 0.00405874 8.0923e-06 3.49384e-06 2.36633e-13 0.000593246 0.000166937 0.222691 3.56073e-09 5.70476e-26 6.70416e-19 2.55578e-06 6.14607e-10 1.37706e-08 2.88357e-08 6.32345e-27 0 0 1.23728e-12 8.37736e-09 2.65343e-08 8.67462e-15 0 4.92686e-11 6.79461e-11 6.53916e-05 3.58161e-12 3.01564e-20 8.98605e-11 2.31857e-07 1.84017e-07 0 1.69447e-18 0.000502555 8.1611e-08
1.16293 7.05168e-09 5.98931e-18 1.97939e-17 1.61548e-23 1.79198e-16 8.9722e-17 0 2.56383e-20 3.52764e-05 5.31801e-16 1.2067e-19 1.52807e-23 0.000231284 3.66865e-08 2.47399e-06 2.78389e-12 6.63581e-13 8.37789e-07 2.59743e-10 1.47162e-11 0 0.152576 0.00311347 0.588129 7.34848e-07 1.13549e-07 2.55517e-14 1.91847e-09 0.00362618 7.55043e-06 3.35115e-06 2.3128e-13 0.000561171 0.000136903 0.223746 3.33398e-09 5.10499e-26 6.08738e-19 2.49421e-06 5.34245e-10 1.18768e-08 2.52551e-08 6.05096e-27 0 0 1.10438e-12 7.0333e-09 2.27079e-08 6.64098e-15 0 4.19203e-11 5.92277e-11 5.58356e-05 2.66834e-12 2.61441e-20 7.6223e-11 2.01383e-07 1.39022e-07 0 1.46458e-18 0.000422662 6.3941e-08
1.16313 7.05178e-09 6.15145e-18 2.40634e-17 1.39368e-23 1.61792e-16 1.03953e-16 0 1.97136e-20 3.54844e-05 5.47416e-16 1.52571e-19 1.24397e-23 0.000232715 3.57091e-08 2.54813e-06 2.93552e-12 5.59974e-13 7.63196e-07 2.44979e-10 1.40929e-11 0 0.15333 0.00311038 0.592199 7.57283e-07 1.21596e-07 2.21538e-14 1.65374e-09 0.00314876 6.89675e-06 3.29804e-06 2.32951e-13 0.000532406 0.000109399 0.224818 3.131e-09 4.42685e-26 5.4185e-19 2.43266e-06 4.52798e-10 9.98406e-09 2.15969e-08 5.76242e-27 0 0 9.66445e-13 5.73032e-09 1.88793e-08 4.81671e-15 0 3.42988e-11 5.03807e-11 4.62715e-05 1.87414e-12 2.18909e-20 6.21478e-11 1.70472e-07 9.90617e-08 0 1.2221e-18 0.000342156 4.77939e-08
1.16332 7.05191e-09 6.35914e-18 3.07489e-17 1.15146e-23 1.41273e-16 1.25811e-16 0 1.40013e-20 3.56923e-05 5.67155e-16 1.96897e-19 9.73766e-24 0.000234124 3.47317e-08 2.62387e-06 3.11533e-12 4.53344e-13 6.95767e-07 2.33209e-10 1.35761e-11 0 0.1541 0.00311234 0.596275 7.85502e-07 1.30943e-07 1.83964e-14 1.36744e-09 0.00261843 6.09298e-06 3.39451e-06 2.46992e-13 0.000507455 8.49359e-05 0.225909 2.95419e-09 3.66355e-26 4.68676e-19 2.37115e-06 3.69438e-10 8.09404e-09 1.78562e-08 5.45428e-27 0 0 8.23132e-13 4.47152e-09 1.50499e-08 3.22664e-15 0 2.63817e-11 4.13569e-11 3.66992e-05 1.20676e-12 1.73441e-20 4.75962e-11 1.38937e-07 6.46943e-08 0 9.64142e-19 0.000261001 3.32787e-08
1.16351 7.05206e-09 6.63462e-18 4.24309e-17 8.84464e-24 1.16501e-16 1.63644e-16 0 8.70108e-21 3.59003e-05 5.93037e-16 2.61981e-19 7.16456e-24 0.000235501 3.38017e-08 2.70129e-06 3.33629e-12 3.43151e-13 6.46837e-07 2.28996e-10 1.33435e-11 0 0.154886 0.00312193 0.600359 8.22305e-07 1.41477e-07 1.42034e-14 1.05379e-09 0.0020249 5.07613e-06 3.74408e-06 2.83243e-13 0.000486963 6.41371e-05 0.227022 2.80667e-09 2.76268e-26 3.86917e-19 2.30968e-06 2.82732e-10 6.20951e-09 1.40267e-08 5.107e-27 0 0 6.72247e-13 3.26072e-09 1.12217e-08 1.90169e-15 0 1.81423e-11 3.20473e-11 2.71183e-05 6.74369e-13 1.23997e-20 3.25215e-11 1.06384e-07 3.66042e-08 0 6.84905e-19 0.000179155 2.05359e-08
1.1637 7.05226e-09 7.01597e-18 6.6443e-17 5.86908e-24 8.55326e-17 2.46152e-16 0 4.14907e-21 3.61083e-05 6.28513e-16 3.67942e-19 4.66297e-24 0.000236821 3.30222e-08 2.78056e-06 3.62121e-12 2.2832e-13 6.3796e-07 2.42327e-10 1.37786e-11 0 0.155688 0.00314315 0.604453 8.72519e-07 1.52312e-07 9.47423e-15 7.04129e-10 0.00135468 3.73848e-06 4.53038e-06 3.61184e-13 0.000471764 4.77772e-05 0.228163 2.6925e-09 1.65314e-26 2.92537e-19 2.24829e-06 1.90208e-10 4.33524e-09 1.01013e-08 4.67409e-27 0 0 5.10132e-13 2.10256e-09 7.39684e-09 8.81259e-16 0 9.54816e-12 2.22496e-11 1.75289e-05 2.87313e-13 6.87634e-21 1.68607e-11 7.2087e-08 1.5671e-08 0 3.74174e-19 9.65686e-05 9.75666e-09
1.16389 7.05254e-09 7.56693e-18 1.27634e-16 2.51436e-24 4.33765e-17 5.67477e-16 0 9.04531e-22 3.63161e-05 6.79375e-16 5.77206e-19 2.0517e-24 0.000238044 3.25849e-08 2.86191e-06 4.00886e-12 1.06082e-13 7.10378e-07 2.95612e-10 1.57296e-11 0 0.156506 0.00318237 0.608555 9.44246e-07 1.60298e-07 4.08032e-15 3.05467e-10 0.000590835 1.88417e-06 6.0898e-06 5.21832e-13 0.000462988 3.67906e-05 0.229335 2.61721e-09 0 1.77808e-19 2.18708e-06 8.74532e-11 2.48194e-09 6.07689e-09 4.02653e-27 0 0 3.29816e-13 1.00427e-09 3.58371e-09 2.16074e-16 0 5.72415e-13 1.15802e-11 7.94527e-06 5.81602e-14 4.43117e-22 5.53189e-13 3.4688e-08 3.03499e-09 0 1.31967e-20 1.32986e-05 1.22214e-09
1.20072 8.54448e-09 9.99184e-18 1.509e-16 3.40992e-24 7.43553e-17 7.8889e-16 0 1.83505e-21 6.37495e-05 1.02531e-15 3.97074e-19 3.63704e-24 0.000235688 2.93792e-08 2.22434e-06 2.75084e-12 1.26319e-13 6.7897e-07 2.4984e-10 1.31742e-11 0 0.183058 0.00337631 0.566925 7.78053e-07 1.24179e-07 5.38046e-15 3.77829e-10 0.000654492 1.86232e-06 5.7475e-06 4.34271e-13 0.000648318 4.43229e-05 0.243288 5.02502e-09 0 1.54592e-19 2.29977e-06 9.7461e-11 2.8936e-09 4.46322e-09 2.83934e-27 0 0 2.16107e-13 1.04907e-09 2.92829e-09 2.91566e-16 0 3.06902e-13 8.50489e-12 6.73262e-06 7.10126e-14 2.06641e-22 3.45629e-13 2.64831e-08 3.03213e-09 0 7.25135e-21 8.66268e-06 1.08392e-09
